rank,name,mbid,listeners,playcount,url,image_url
478,The Mamas & the Papas,,2566545,39412662,https://www.last.fm/music/The+Mamas+&+the+Papas,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
479,Kiss,,3077357,86172119,https://www.last.fm/music/Kiss,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
480,Jason Derulo,,2985403,57494475,https://www.last.fm/music/Jason+Derulo,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
481,Steely Dan,,1682888,67161319,https://www.last.fm/music/Steely+Dan,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
482,Jin,,735158,668623400,https://www.last.fm/music/Jin,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
483,Agust D,,781707,489559236,https://www.last.fm/music/Agust+D,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
484,Dr. Dre,,3853418,86206063,https://www.last.fm/music/Dr.+Dre,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
485,M83,,3413815,136491739,https://www.last.fm/music/M83,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
486,Jimin,,805875,733870257,https://www.last.fm/music/Jimin,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
487,Major Lazer,,2788825,65699216,https://www.last.fm/music/Major+Lazer,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
488,Kylie Minogue,,3428307,169590882,https://www.last.fm/music/Kylie+Minogue,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
489,Type O Negative,,1226677,68246910,https://www.last.fm/music/Type+O+Negative,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
490,i-dle,,391428,10913069,https://www.last.fm/music/i-dle,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
491,Vance Joy,,2318976,47381631,https://www.last.fm/music/Vance+Joy,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
492,Cynthia Erivo,,587128,12598976,https://www.last.fm/music/Cynthia+Erivo,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
493,Tom Odell,,1934527,46914921,https://www.last.fm/music/Tom+Odell,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
494,Justice,,2717370,100097186,https://www.last.fm/music/Justice,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
495,Toto,,2940200,52557703,https://www.last.fm/music/Toto,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
496,Young Nudy,,966590,46928317,https://www.last.fm/music/Young+Nudy,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
497,She Wants Revenge,,1325105,46421304,https://www.last.fm/music/She+Wants+Revenge,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
498,Disco Lines,,637555,7614215,https://www.last.fm/music/Disco+Lines,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
499,Christina Aguilera,,4316915,203805617,https://www.last.fm/music/Christina+Aguilera,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
500,mgk,,928854,31625110,https://www.last.fm/music/mgk,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
501,RM,,725566,453938430,https://www.last.fm/music/RM,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
502,Jessie J,,2950972,57522393,https://www.last.fm/music/Jessie+J,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
503,Roar,,1436895,36899238,https://www.last.fm/music/Roar,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
504,The Walters,,1757567,33485609,https://www.last.fm/music/The+Walters,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
505,Little Mix,,1758434,109090094,https://www.last.fm/music/Little+Mix,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
506,Salvia Palth,,1542698,53785032,https://www.last.fm/music/Salvia+Palth,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
507,Ice Cube,,3095313,59295517,https://www.last.fm/music/Ice+Cube,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
508,V,,854094,663939374,https://www.last.fm/music/V,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
509,Nujabes,,1093781,85473796,https://www.last.fm/music/Nujabes,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
510,Ado,,612985,65771030,https://www.last.fm/music/Ado,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
511,Hole,,2010751,67274059,https://www.last.fm/music/Hole,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
512,Aurora,,1715117,83509333,https://www.last.fm/music/Aurora,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
513,Natasha Bedingfield,,2863251,41113625,https://www.last.fm/music/Natasha+Bedingfield,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
514,Montell Fish,,1258850,40404738,https://www.last.fm/music/Montell+Fish,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
515,The Pussycat Dolls,,3146939,50977244,https://www.last.fm/music/The+Pussycat+Dolls,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
516,Stone Temple Pilots,,2403268,68149018,https://www.last.fm/music/Stone+Temple+Pilots,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
517,King Von,,896403,55362966,https://www.last.fm/music/King+Von,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
518,Pharrell Williams,,2620768,45648360,https://www.last.fm/music/Pharrell+Williams,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
519,Jordana,,1134724,24420944,https://www.last.fm/music/Jordana,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
520,alex_g_offline,,784392,23987940,https://www.last.fm/music/alex_g_offline,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
521,ADÉLA,,227525,7456343,https://www.last.fm/music/AD%C3%89LA,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
522,Ty Dolla $ign,,1533210,26231482,https://www.last.fm/music/Ty+Dolla+$ign,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
523,The Verve,,3216080,57866606,https://www.last.fm/music/The+Verve,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
524,Air,,3097169,132547060,https://www.last.fm/music/Air,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
525,Ian,,628250,38896460,https://www.last.fm/music/Ian,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
526,Skillet,,2117817,79285814,https://www.last.fm/music/Skillet,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
527,Stromae,,1916794,56792011,https://www.last.fm/music/Stromae,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
528,Megadeth,,2246093,184109382,https://www.last.fm/music/Megadeth,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
529,A Tribe Called Quest,,2392749,106331355,https://www.last.fm/music/A+Tribe+Called+Quest,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
530,Nat King Cole,,2871363,41958139,https://www.last.fm/music/Nat+King+Cole,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
531,Bibi,,809426,39131393,https://www.last.fm/music/Bibi,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
532,NF,,1212909,87517059,https://www.last.fm/music/NF,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
533,Clipse,,1125450,31511729,https://www.last.fm/music/Clipse,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
534,Japanese Breakfast,,1169785,58916553,https://www.last.fm/music/Japanese+Breakfast,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
535,Journey,,3139525,60267304,https://www.last.fm/music/Journey,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
536,Death Grips,,1150264,152141159,https://www.last.fm/music/Death+Grips,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
537,ivri,,562818,6086683,https://www.last.fm/music/ivri,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
538,Crowded House,,1822808,28953616,https://www.last.fm/music/Crowded+House,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
539,Pinegrove,,1262874,50071688,https://www.last.fm/music/Pinegrove,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
540,The Backseat Lovers,,989646,38160184,https://www.last.fm/music/The+Backseat+Lovers,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
541,Madvillain,,1850140,109812569,https://www.last.fm/music/Madvillain,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
542,U2,,4924176,226018844,https://www.last.fm/music/U2,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
543,The Last Dinner Party,,724385,25826784,https://www.last.fm/music/The+Last+Dinner+Party,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
544,a-ha,,3249610,56420256,https://www.last.fm/music/a-ha,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
545,Whitney Houston,,3102709,59599075,https://www.last.fm/music/Whitney+Houston,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
546,Sixpence None the Richer,,2230277,29186346,https://www.last.fm/music/Sixpence+None+the+Richer,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
547,Loathe,,780246,40355580,https://www.last.fm/music/Loathe,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
548,Polo G,,1157597,99959868,https://www.last.fm/music/Polo+G,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
549,Dean Martin,,2771757,40084098,https://www.last.fm/music/Dean+Martin,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
550,Feng,,218861,18022989,https://www.last.fm/music/Feng,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
551,Isaiah Rashad,,1225023,76407272,https://www.last.fm/music/Isaiah+Rashad,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
552,Ms. Lauryn Hill,,1329679,35499568,https://www.last.fm/music/Ms.+Lauryn+Hill,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
553,Shelly,,783593,15699765,https://www.last.fm/music/Shelly,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
554,Jane Remover,,411469,39048265,https://www.last.fm/music/Jane+Remover,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
555,Wonder Girls,,856332,32161650,https://www.last.fm/music/Wonder+Girls,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
556,Fetty Wap,,1545176,28538971,https://www.last.fm/music/Fetty+Wap,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
557,Bill Withers,,2598183,38517869,https://www.last.fm/music/Bill+Withers,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
558,Erykah Badu,,1983626,63205302,https://www.last.fm/music/Erykah+Badu,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
559,XLOV,,190320,7278019,https://www.last.fm/music/XLOV,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
560,Rob Zombie,,2215376,64802046,https://www.last.fm/music/Rob+Zombie,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
561,Quavo,,1212120,28517151,https://www.last.fm/music/Quavo,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
562,Frou Frou,,1980864,35680045,https://www.last.fm/music/Frou+Frou,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
563,Ski Mask the Slump God,,1258368,69264676,https://www.last.fm/music/Ski+Mask+the+Slump+God,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
564,Pavement,,2089793,97667610,https://www.last.fm/music/Pavement,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
565,Omar Apollo,,1384781,60408988,https://www.last.fm/music/Omar+Apollo,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
566,Caroline Polachek,,1045345,89791282,https://www.last.fm/music/Caroline+Polachek,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
567,Jennifer Lopez,,3628233,69578200,https://www.last.fm/music/Jennifer+Lopez,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
568,Brenda Lee,,2100435,15732326,https://www.last.fm/music/Brenda+Lee,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
569,Julia Wolf,,407318,8291090,https://www.last.fm/music/Julia+Wolf,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
570,Lamp,,1009861,65000168,https://www.last.fm/music/Lamp,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
571,Don Omar,,1681389,30712833,https://www.last.fm/music/Don+Omar,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
572,Superheaven,,843291,23600888,https://www.last.fm/music/Superheaven,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
573,Charlie Brown Jr.,,722840,67877645,https://www.last.fm/music/Charlie+Brown+Jr.,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
574,Mumford & Sons,,2600307,133169110,https://www.last.fm/music/Mumford+&+Sons,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
575,Steven Universe,,901150,50468754,https://www.last.fm/music/Steven+Universe,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
576,Dijon,,722718,26343448,https://www.last.fm/music/Dijon,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
577,Dove Cameron,,1203196,27315833,https://www.last.fm/music/Dove+Cameron,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
578,HIM,,1538073,92398950,https://www.last.fm/music/HIM,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
579,Lauv,,1667140,74279529,https://www.last.fm/music/Lauv,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
580,Machine Girl,,971936,63183541,https://www.last.fm/music/Machine+Girl,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
581,Tiësto,,2658720,66239342,https://www.last.fm/music/Ti%C3%ABsto,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
582,Papa Roach,,3595883,124120450,https://www.last.fm/music/Papa+Roach,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
583,Leslie Odom Jr.,,789469,33952323,https://www.last.fm/music/Leslie+Odom+Jr.,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
584,Jeremih,,2102762,29657689,https://www.last.fm/music/Jeremih,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
585,Neutral Milk Hotel,,2176894,113316883,https://www.last.fm/music/Neutral+Milk+Hotel,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
586,Lynyrd Skynyrd,,3174083,61188914,https://www.last.fm/music/Lynyrd+Skynyrd,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
587,Slayyyter,,707666,41281891,https://www.last.fm/music/Slayyyter,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
588,Incubus,,3617551,166254696,https://www.last.fm/music/Incubus,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
589,Portugal. The Man,,1940920,60187428,https://www.last.fm/music/Portugal.+The+Man,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
590,Johnny Cash,,4025404,166740537,https://www.last.fm/music/Johnny+Cash,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
591,Destiny's Child,,3264169,56015744,https://www.last.fm/music/Destiny%27s+Child,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
592,Nelly,,3332360,39976450,https://www.last.fm/music/Nelly,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
593,Teddy Swims,,1044694,18260592,https://www.last.fm/music/Teddy+Swims,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
594,League of Legends,,1165581,52121002,https://www.last.fm/music/League+of+Legends,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
595,Lykke Li,,3015882,94638701,https://www.last.fm/music/Lykke+Li,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
596,Djavan,,731161,33554649,https://www.last.fm/music/Djavan,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
597,Azealia Banks,,1647796,78010718,https://www.last.fm/music/Azealia+Banks,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
598,Bizarrap,,867298,42973057,https://www.last.fm/music/Bizarrap,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
599,Kiss of Life,,672513,58504940,https://www.last.fm/music/Kiss+of+Life,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
600,Phil Collins,,3104885,62241686,https://www.last.fm/music/Phil+Collins,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
601,Prince,,3002495,95282908,https://www.last.fm/music/Prince,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
602,Jimi Hendrix,,3983623,135870297,https://www.last.fm/music/Jimi+Hendrix,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
603,Black Box Recorder,,648847,10423315,https://www.last.fm/music/Black+Box+Recorder,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
604,The Stranglers,,1546762,22928144,https://www.last.fm/music/The+Stranglers,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
605,Modest Mouse,,3343392,198454314,https://www.last.fm/music/Modest+Mouse,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
606,Rainbow Kitten Surprise,,1014487,39832500,https://www.last.fm/music/Rainbow+Kitten+Surprise,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
607,Yeah Yeah Yeahs,,3917625,132547553,https://www.last.fm/music/Yeah+Yeah+Yeahs,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
608,"Black Country, New Road",,725569,62405488,"https://www.last.fm/music/Black+Country,+New+Road",https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
609,Jonas Brothers,,2065984,71997399,https://www.last.fm/music/Jonas+Brothers,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
610,Girls' Generation,,861039,65087826,https://www.last.fm/music/Girls%27+Generation,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
611,Weyes Blood,,1059741,57429357,https://www.last.fm/music/Weyes+Blood,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
612,Kim Petras,,1149365,89203514,https://www.last.fm/music/Kim+Petras,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
613,Iron Maiden,,3121289,261075242,https://www.last.fm/music/Iron+Maiden,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
614,alt-J,,2285664,116010465,https://www.last.fm/music/alt-J,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
615,Gotye,,2944928,51425370,https://www.last.fm/music/Gotye,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
616,Breaking Benjamin,,2801868,130130353,https://www.last.fm/music/Breaking+Benjamin,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
617,Lewis Capaldi,,1459388,49258984,https://www.last.fm/music/Lewis+Capaldi,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
618,Fergie,,3348357,49504148,https://www.last.fm/music/Fergie,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
619,Jimmy Eat World,,3277803,114743627,https://www.last.fm/music/Jimmy+Eat+World,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
620,Disturbed,,3466836,170538089,https://www.last.fm/music/Disturbed,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
621,Che,,370777,46242526,https://www.last.fm/music/Che,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
622,Noah Cyrus,,1436169,28990204,https://www.last.fm/music/Noah+Cyrus,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
623,Jaydes,,402425,71557973,https://www.last.fm/music/Jaydes,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
624,Soulja Boy,,2366265,23545088,https://www.last.fm/music/Soulja+Boy,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
625,Eve,,1682091,47166256,https://www.last.fm/music/Eve,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
626,nettspend,,387095,57470291,https://www.last.fm/music/nettspend,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
627,Flyleaf,,1853187,62553673,https://www.last.fm/music/Flyleaf,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
628,Joey Valence & Brae,,879051,24211988,https://www.last.fm/music/Joey+Valence+&+Brae,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
629,Turnstile,,822477,51910537,https://www.last.fm/music/Turnstile,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
630,NCT 127,,758673,133389396,https://www.last.fm/music/NCT+127,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
631,Anavitória,,492013,56292608,https://www.last.fm/music/Anavit%C3%B3ria,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
632,Frankie Valli,,1463334,12826124,https://www.last.fm/music/Frankie+Valli,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
633,Rich Amiri,,761256,37301937,https://www.last.fm/music/Rich+Amiri,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
634,LCD Soundsystem,,2371373,91744778,https://www.last.fm/music/LCD+Soundsystem,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
635,Sky Ferreira,,1332319,46294419,https://www.last.fm/music/Sky+Ferreira,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
636,James Arthur,,1715218,45224455,https://www.last.fm/music/James+Arthur,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
637,Isabel LaRosa,,1036293,28490296,https://www.last.fm/music/Isabel+LaRosa,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
